State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
44.742,3,0,-1.245,-0.627,7786.523,-1.207,-0.705,112.575,-0.685,-0.709,-10.524,0.000,0.000,0.0103675,8396.722,9144.000,0.370,1.598,323.991,-41.195,8641.767,7792.330,-10.562,-0.156,0.360,-0.006,-0.008,-0.032,0.000,0.000,0.000,0.015,0.696,-0.022,0.718,0.0000000,0.0000000,7807.000,0.000,0.000,0.000,0,00:00:00,0,0.000,7807.000,32405.264,-41.187,118.157,0.000,0.273,-10.507,0.045,-0.024,0.013,0.011,0.000,0.000
44.843,3,0,-1.239,-0.634,7797.067,-1.212,-0.742,110.936,-0.700,-0.706,-10.523,0.000,0.000,0.0103675,8405.154,9144.000,0.369,1.799,323.991,-41.195,8641.767,7792.330,-10.562,-0.156,0.360,-0.006,-0.008,-0.032,0.000,0.000,0.000,0.013,0.695,-0.023,0.718,0.0000000,0.0000000,7807.000,0.000,0.000,0.000,0,00:00:00,0,0.000,7807.000,32405.264,-41.187,118.157,0.000,0.273,-10.507,0.045,-0.024,0.013,0.011,0.000,0.000
44.944,3,0,-1.234,-0.644,7809.137,-1.210,-0.770,110.562,-0.629,-0.610,-10.498,0.000,0.000,0.0103675,8398.356,9144.000,0.364,1.899,322.921,-41.341,8664.212,7814.775,-10.530,-0.060,0.306,0.004,-0.004,0.007,0.000,0.000,0.000,0.015,0.696,-0.022,0.718,0.0000000,0.0000000,7830.074,0.000,0.000,0.000,0,00:00:00,0,0.000,7830.074,32286.062,-41.349,116.072,0.000,0.272,-10.427,-0.054,-0.010,-0.008,-0.013,0.000,0.000
45.045,3,0,-1.229,-0.655,7819.483,-1.208,-0.797,108.928,-0.621,-0.613,-10.498,0.000,0.000,0.0103675,8406.622,9144.000,0.363,1.794,322.921,-41.341,8664.212,7814.775,-10.530,-0.060,0.306,0.004,-0.004,0.007,0.000,0.000,0.000,0.016,0.696,-0.021,0.717,0.0000000,0.0000000,7830.074,0.000,0.000,0.000,0,00:00:00,0,0.000,7830.074,32286.062,-41.349,116.072,0.000,0.272,-10.427,-0.054,-0.010,-0.008,-0.013,0.000,0.000
45.146,3,0,-1.223,-0.668,7831.465,-1.187,-0.817,108.653,-0.442,-0.545,-10.372,0.000,0.000,0.0103675,8400.054,9144.000,0.358,1.741,321.825,-41.491,8687.244,7837.807,-10.394,0.036,0.192,0.037,0.007,0.026,0.000,0.000,0.000,0.019,0.698,-0.020,0.715,0.0000000,0.0000000,7852.729,0.000,0.000,0.000,0,00:00:00,0,0.000,7852.729,32188.732,-41.482,113.994,0.000,0.327,-10.371,-0.037,-0.014,-0.014,-0.006,0.000,0.000
45.247,3,0,-1.217,-0.680,7843.326,-1.191,-0.829,108.304,-0.678,-0.477,-10.407,0.000,0.000,0.0103675,8409.415,9144.000,0.357,1.380,321.290,-41.564,8698.532,7849.095,-10.432,0.112,0.375,0.006,0.022,-0.005,0.000,0.000,0.000,0.021,0.696,-0.019,0.717,0.0000000,0.0000000,7863.901,0.000,0.000,0.000,0,00:00:00,0,0.000,7863.901,32135.406,-41.556,112.957,0.000,0.416,-10.423,0.111,0.000,-0.007,-0.002,0.000,0.000
45.348,3,0,-1.212,-0.693,7854.964,-1.195,-0.838,107.832,-0.674,-0.462,-10.233,0.000,0.000,0.0103675,8417.578,9144.000,0.356,1.656,320.793,-41.632,8709.007,7859.570,-10.259,0.137,0.335,0.021,-0.037,0.009,0.000,0.000,0.000,0.024,0.695,-0.018,0.718,0.0000000,0.0000000,7874.968,0.000,0.000,0.000,0,00:00:00,0,0.000,7874.968,32082.924,-41.628,111.922,0.000,0.354,-10.412,-0.060,-0.006,-0.007,0.013,0.000,0.000
45.449,3,0,-1.209,-0.705,7866.501,-1.224,-0.853,107.310,-0.921,-0.515,-10.335,0.000,0.000,0.0103675,8424.268,9144.000,0.354,1.870,320.262,-41.705,8720.228,7870.791,-10.377,0.078,0.492,-0.012,-0.022,-0.011,0.000,0.000,0.000,0.023,0.692,-0.018,0.721,0.0000000,0.0000000,7885.932,0.000,0.000,0.000,0,00:00:00,0,0.000,7885.932,32021.596,-41.712,110.887,0.000,0.327,-10.297,-0.145,0.014,0.003,0.004,0.000,0.000
45.550,3,0,-1.209,-0.718,7876.376,-1.257,-0.866,105.587,-0.964,-0.504,-10.332,0.000,0.000,0.0103675,8430.158,9144.000,0.353,2.354,320.262,-41.705,8720.228,7870.791,-10.377,0.078,0.492,-0.012,-0.022,-0.011,0.000,0.000,0.000,0.022,0.691,-0.018,0.723,0.0000000,0.0000000,7885.932,0.000,0.000,0.000,0,00:00:00,0,0.000,7885.932,32021.596,-41.712,110.887,0.000,0.327,-10.297,-0.145,0.014,0.003,0.004,0.000,0.000
45.651,3,0,-1.210,-0.730,7887.760,-1.256,-0.872,105.103,-0.625,-0.444,-10.501,0.000,0.000,0.0103675,8422.420,9144.000,0.347,2.595,319.237,-41.847,8741.938,7892.501,-10.524,0.151,0.258,0.002,0.008,-0.018,0.000,0.000,0.000,0.023,0.694,-0.017,0.719,0.0000000,0.0000000,7907.546,0.000,0.000,0.000,0,00:00:00,0,0.000,7907.546,31922.994,-41.848,108.823,0.000,0.333,-10.342,0.021,0.008,0.017,-0.006,0.000,0.000
45.752,3,0,-1.212,-0.743,7898.991,-1.266,-0.907,104.553,-0.741,-0.735,-10.396,0.000,0.000,0.0103675,8429.460,9144.000,0.345,1.976,318.737,-41.916,8752.533,7903.096,-10.442,-0.117,0.362,0.023,-0.038,-0.016,0.000,0.000,0.000,0.020,0.694,-0.022,0.720,0.0000000,0.0000000,7918.198,0.000,0.000,0.000,0,00:00:00,0,0.000,7918.198,31876.559,-41.912,107.793,0.000,0.385,-10.423,-0.030,-0.005,0.007,0.001,0.000,0.000
45.853,3,0,-1.215,-0.757,7910.031,-1.275,-0.936,103.906,-0.723,-0.688,-10.342,0.000,0.000,0.0103675,8435.148,9144.000,0.344,2.090,318.257,-41.982,8762.735,7913.298,-10.384,-0.065,0.353,0.007,-0.017,-0.019,0.000,0.000,0.000,0.019,0.694,-0.023,0.719,0.0000000,0.0000000,7928.747,0.000,0.000,0.000,0,00:00:00,0,0.000,7928.747,31824.486,-41.984,106.764,0.000,0.374,-10.307,-0.000,0.013,0.009,-0.005,0.000,0.000
45.954,3,0,-1.218,-0.773,7919.467,-1.283,-0.965,102.111,-0.720,-0.696,-10.342,0.000,0.000,0.0103675,8439.799,9144.000,0.342,2.066,318.257,-41.982,8762.735,7913.298,-10.384,-0.065,0.353,0.007,-0.017,-0.019,0.000,0.000,0.000,0.019,0.694,-0.024,0.719,0.0000000,0.0000000,7928.747,0.000,0.000,0.000,0,00:00:00,0,0.000,7928.747,31824.486,-41.984,106.764,0.000,0.374,-10.307,-0.000,0.013,0.009,-0.005,0.000,0.000
46.055,3,0,-1.221,-0.790,7930.336,-1.279,-0.989,101.517,-0.601,-0.646,-10.384,0.000,0.000,0.0103675,8431.622,9144.000,0.336,2.055,317.281,-42.117,8783.508,7934.071,-10.417,-0.026,0.276,-0.010,-0.006,0.036,0.000,0.000,0.000,0.020,0.696,-0.022,0.718,0.0000000,0.0000000,7949.534,0.000,0.000,0.000,0,00:00:00,0,0.000,7949.534,31730.336,-42.114,104.711,0.000,0.419,-10.317,0.058,0.007,-0.011,-0.000,0.000,0.000
46.156,3,0,-1.224,-0.806,7941.119,-1.303,-0.989,100.908,-0.882,-0.433,-10.338,0.000,0.000,0.0103675,8436.881,9144.000,0.334,1.802,316.783,-42.186,8794.131,7944.694,-10.372,0.183,0.473,0.004,-0.015,0.022,0.000,0.000,0.000,0.024,0.693,-0.019,0.721,0.0000000,0.0000000,7959.772,0.000,0.000,0.000,0,00:00:00,0,0.000,7959.772,31675.920,-42.189,103.686,0.000,0.303,-10.272,0.126,-0.013,-0.009,-0.011,0.000,0.000
46.257,3,0,-1.229,-0.822,7951.736,-1.315,-1.011,100.218,-0.763,-0.646,-10.365,0.000,0.000,0.0103675,8441.511,9144.000,0.332,2.247,316.315,-42.251,8804.109,7954.672,-10.406,-0.046,0.381,-0.020,0.024,0.001,0.000,0.000,0.000,0.021,0.694,-0.020,0.720,0.0000000,0.0000000,7969.908,0.000,0.000,0.000,0,00:00:00,0,0.000,7969.908,31631.752,-42.251,102.663,0.000,0.314,-10.296,-0.007,-0.003,0.008,0.021,0.000,0.000
46.358,3,0,-1.236,-0.838,7962.232,-1.355,-1.028,99.492,-1.050,-0.612,-10.342,0.000,0.000,0.0103675,8445.602,9144.000,0.330,2.102,315.839,-42.317,8814.284,7964.847,-10.398,0.000,0.560,0.012,-0.039,0.004,0.000,0.000,0.000,0.021,0.690,-0.021,0.723,0.0000000,0.0000000,7979.940,0.000,0.000,0.000,0,00:00:00,0,0.000,7979.940,31583.463,-42.318,101.640,0.000,0.286,-10.324,-0.031,0.000,0.003,0.004,0.000,0.000
46.459,3,0,-1.246,-0.855,7971.194,-1.400,-1.046,97.676,-1.104,-0.624,-10.336,0.000,0.000,0.0103675,8448.760,9144.000,0.327,2.703,315.839,-42.317,8814.284,7964.847,-10.398,0.000,0.560,0.012,-0.039,0.004,0.000,0.000,0.000,0.021,0.688,-0.022,0.725,0.0000000,0.0000000,7979.940,0.000,0.000,0.000,0,00:00:00,0,0.000,7979.940,31583.463,-42.318,101.640,0.000,0.286,-10.324,-0.031,0.000,0.003,0.004,0.000,0.000
46.560,3,0,-1.259,-0.871,7978.741,-1.447,-1.064,94.940,-1.131,-0.636,-10.332,0.000,0.000,0.0103675,8440.317,9144.000,0.321,3.003,315.839,-42.317,8814.284,7964.847,-10.398,0.000,0.560,0.012,-0.039,0.004,0.000,0.000,0.000,0.021,0.687,-0.022,0.726,0.0000000,0.0000000,7979.940,0.000,0.000,0.000,0,00:00:00,0,0.000,7979.940,31583.463,-42.318,101.640,0.000,0.286,-10.324,-0.031,0.000,0.003,0.004,0.000,0.000
46.661,3,0,-1.274,-0.888,7989.041,-1.449,-1.091,94.466,-0.683,-0.738,-10.342,0.000,0.000,0.0103675,8422.474,9144.000,0.312,3.154,314.491,-42.505,8843.161,7993.724,-10.387,-0.076,0.268,0.026,0.006,0.030,0.000,0.000,0.000,0.021,0.692,-0.024,0.721,0.0000000,0.0000000,8009.421,0.000,0.000,0.000,0,00:00:00,0,0.000,8009.421,31449.602,-42.504,98.581,0.000,0.332,-10.227,0.044,0.020,-0.013,-0.014,0.000,0.000
46.762,3,0,-1.288,-0.905,7999.190,-1.476,-1.112,93.932,-0.948,-0.682,-10.168,0.000,0.000,0.0103675,8429.079,9144.000,0.311,2.300,314.048,-42.567,8852.675,8003.238,-10.223,-0.029,0.495,0.001,-0.006,0.018,0.000,0.000,0.000,0.022,0.691,-0.024,0.722,0.0000000,0.0000000,8019.043,0.000,0.000,0.000,0,00:00:00,0,0.000,8019.043,31400.891,-42.572,97.564,0.000,0.361,-10.272,0.051,0.016,0.004,0.006,0.000,0.000
46.863,3,0,-1.302,-0.923,8009.236,-1.478,-1.135,93.362,-0.703,-0.709,-10.162,0.000,0.000,0.0103675,8434.235,9144.000,0.309,2.553,313.594,-42.630,8862.419,8012.982,-10.206,-0.042,0.324,0.016,0.014,-0.008,0.000,0.000,0.000,0.022,0.693,-0.025,0.720,0.0000000,0.0000000,8028.562,0.000,0.000,0.000,0,00:00:00,0,0.000,8028.562,31356.799,-42.634,96.548,0.000,0.393,-10.207,-0.037,0.019,0.005,-0.001,0.000,0.000
46.964,3,0,-1.316,-0.941,8019.170,-1.496,-1.155,92.743,-0.875,-0.698,-10.248,0.000,0.000,0.0103675,8439.400,9144.000,0.307,2.147,313.148,-42.693,8872.024,8022.587,-10.299,-0.037,0.463,-0.018,0.012,-0.062,0.000,0.000,0.000,0.020,0.692,-0.025,0.721,0.0000000,0.0000000,8037.979,0.000,0.000,0.000,0,00:00:00,0,0.000,8037.979,31315.131,-42.692,95.533,0.000,0.305,-10.194,0.070,0.009,-0.020,-0.005,0.000,0.000
47.065,3,0,-1.330,-0.959,8028.948,-1.515,-1.155,92.060,-0.887,-0.506,-10.177,0.000,0.000,0.0103675,8443.711,9144.000,0.305,2.326,312.721,-42.752,8881.223,8031.786,-10.217,0.156,0.456,0.012,0.010,0.005,0.000,0.000,0.000,0.024,0.692,-0.022,0.721,0.0000000,0.0000000,8047.294,0.000,0.000,0.000,0,00:00:00,0,0.000,8047.294,31271.881,-42.753,94.519,0.000,0.399,-10.220,0.034,-0.005,-0.005,0.001,0.000,0.000
47.166,3,0,-1.343,-0.976,8038.536,-1.487,-1.193,91.283,-0.428,-0.883,-10.230,0.000,0.000,0.0103675,8447.358,9144.000,0.303,2.411,312.311,-42.810,8890.074,8040.637,-10.274,-0.205,0.136,0.009,-0.031,-0.013,0.000,0.000,0.000,0.020,0.696,-0.027,0.717,0.0000000,0.0000000,8056.507,0.000,0.000,0.000,0,00:00:00,0,0.000,8056.507,31232.193,-42.808,93.507,0.000,0.355,-10.253,0.061,-0.008,0.004,-0.003,0.000,0.000
47.267,3,0,-1.351,-0.995,8047.990,-1.450,-1.229,90.481,-0.346,-0.881,-10.057,0.000,0.000,0.0103675,8450.438,9144.000,0.301,1.676,311.889,-42.869,8899.179,8049.742,-10.098,-0.226,0.150,-0.010,0.028,0.029,0.000,0.000,0.000,0.018,0.700,-0.028,0.714,0.0000000,0.0000000,8065.618,0.000,0.000,0.000,0,00:00:00,0,0.000,8065.618,31192.688,-42.864,92.495,0.000,0.324,-10.191,-0.004,-0.002,-0.005,0.000,0.000,0.000
47.368,3,0,-1.357,-1.016,8057.317,-1.436,-1.254,89.624,-0.575,-0.785,-10.268,0.000,0.000,0.0103675,8453.032,9144.000,0.298,1.185,311.470,-42.928,8908.233,8058.795,-10.308,-0.125,0.327,-0.011,0.023,0.007,0.000,0.000,0.000,0.018,0.698,-0.027,0.715,0.0000000,0.0000000,8074.626,0.000,0.000,0.000,0,00:00:00,0,0.000,8074.626,31145.768,-42.930,91.485,0.000,0.407,-10.170,0.044,0.006,0.002,-0.002,0.000,0.000
47.469,3,0,-1.360,-1.035,8066.563,-1.425,-1.261,88.779,-0.606,-0.608,-10.179,0.000,0.000,0.0103675,8454.819,9144.000,0.295,1.434,311.042,-42.988,8917.506,8068.069,-10.210,0.033,0.325,-0.012,0.009,-0.025,0.000,0.000,0.000,0.020,0.697,-0.025,0.717,0.0000000,0.0000000,8083.533,0.000,0.000,0.000,0,00:00:00,0,0.000,8083.533,31107.512,-42.984,90.476,0.000,0.387,-10.207,0.086,0.000,-0.004,-0.003,0.000,0.000
47.570,3,0,-1.362,-1.054,8075.620,-1.406,-1.267,87.862,-0.527,-0.618,-10.131,0.000,0.000,0.0103675,8456.691,9144.000,0.293,1.602,310.653,-43.043,8925.928,8076.491,-10.160,0.014,0.269,-0.004,0.032,0.000,0.000,0.000,0.000,0.021,0.698,-0.023,0.716,0.0000000,0.0000000,8092.338,0.000,0.000,0.000,0,00:00:00,0,0.000,8092.338,31066.713,-43.041,89.468,0.000,0.321,-10.181,-0.000,0.009,-0.003,0.008,0.000,0.000
47.671,3,0,-1.363,-1.071,8084.546,-1.401,-1.276,86.922,-0.660,-0.656,-10.067,0.000,0.000,0.0103675,8457.950,9144.000,0.290,1.467,310.252,-43.100,8934.618,8085.181,-10.103,-0.024,0.351,0.003,-0.012,0.007,0.000,0.000,0.000,0.021,0.696,-0.023,0.718,0.0000000,0.0000000,8101.042,0.000,0.000,0.000,0,00:00:00,0,0.000,8101.042,31024.951,-43.100,88.461,0.000,0.341,-10.134,-0.023,0.017,0.004,-0.006,0.000,0.000
47.772,3,0,-1.364,-1.088,8093.348,-1.417,-1.282,85.952,-0.876,-0.628,-10.163,0.000,0.000,0.0103675,8458.804,9144.000,0.286,1.763,309.855,-43.156,8943.244,8093.807,-10.209,0.008,0.482,-0.000,0.005,0.020,0.000,0.000,0.000,0.022,0.693,-0.022,0.720,0.0000000,0.0000000,8109.644,0.000,0.000,0.000,0,00:00:00,0,0.000,8109.644,30987.158,-43.153,87.456,0.000,0.460,-10.158,-0.013,0.002,-0.010,0.004,0.000,0.000
47.873,3,0,-1.366,-1.103,8102.043,-1.427,-1.291,84.974,-0.818,-0.671,-10.171,0.000,0.000,0.0103675,8459.261,9144.000,0.283,2.218,309.457,-43.212,8951.882,8102.445,-10.218,-0.012,0.396,0.022,-0.053,0.012,0.000,0.000,0.000,0.022,0.692,-0.023,0.721,0.0000000,0.0000000,8118.145,0.000,0.000,0.000,0,00:00:00,0,0.000,8118.145,30949.576,-43.206,86.451,0.000,0.327,-10.132,0.107,0.006,-0.006,-0.010,0.000,0.000
47.974,3,0,-1.367,-1.118,8110.580,-1.408,-1.299,83.950,-0.537,-0.667,-10.185,0.000,0.000,0.0103675,8459.759,9144.000,0.280,2.373,309.081,-43.265,8960.056,8110.619,-10.218,0.001,0.226,0.009,0.026,0.004,0.000,0.000,0.000,0.023,0.696,-0.023,0.717,0.0000000,0.0000000,8126.543,0.000,0.000,0.000,0,00:00:00,0,0.000,8126.543,30907.691,-43.266,85.448,0.000,0.353,-10.167,-0.016,-0.001,-0.005,-0.023,0.000,0.000
48.075,3,0,-1.367,-1.133,8118.990,-1.378,-1.316,82.930,-0.424,-0.767,-9.968,0.000,0.000,0.0103675,8460.163,9144.000,0.277,1.746,308.702,-43.319,8968.320,8118.883,-10.004,-0.091,0.179,0.021,-0.013,0.013,0.000,0.000,0.000,0.022,0.698,-0.025,0.715,0.0000000,0.0000000,8134.841,0.000,0.000,0.000,0,00:00:00,0,0.000,8134.841,30867.785,-43.322,84.446,0.000,0.314,-10.182,0.026,0.001,-0.007,-0.005,0.000,0.000
48.176,3,0,-1.363,-1.148,8127.257,-1.357,-1.335,81.878,-0.503,-0.792,-9.988,0.000,0.000,0.0103675,8460.390,9144.000,0.273,1.423,308.334,-43.371,8976.338,8126.901,-10.028,-0.120,0.261,-0.007,0.010,-0.014,0.000,0.000,0.000,0.020,0.698,-0.027,0.715,0.0000000,0.0000000,8143.038,0.000,0.000,0.000,0,00:00:00,0,0.000,8143.038,30835.643,-43.368,83.444,0.000,0.365,-10.182,0.096,-0.008,-0.008,-0.004,0.000,0.000
48.277,3,0,-1.360,-1.164,8135.371,-1.358,-1.365,80.786,-0.727,-0.900,-10.034,0.000,0.000,0.0103675,8460.198,9144.000,0.270,1.427,307.975,-43.422,8984.166,8134.729,-10.090,-0.191,0.416,0.029,0.018,0.005,0.000,0.000,0.000,0.019,0.695,-0.030,0.718,0.0000000,0.0000000,8151.133,0.000,0.000,0.000,0,00:00:00,0,0.000,8151.133,30795.029,-43.425,82.444,0.000,0.222,-10.103,0.035,-0.006,-0.003,-0.008,0.000,0.000
48.378,3,0,-1.356,-1.180,8143.469,-1.341,-1.366,79.748,-0.548,-0.631,-10.210,0.000,0.000,0.0103675,8459.508,9144.000,0.266,1.843,307.577,-43.478,8992.852,8143.415,-10.241,0.091,0.255,0.007,-0.006,0.007,0.000,0.000,0.000,0.024,0.696,-0.026,0.717,0.0000000,0.0000000,8159.128,0.000,0.000,0.000,0,00:00:00,0,0.000,8159.128,30763.805,-43.470,81.445,0.000,0.361,-10.144,0.004,0.004,-0.021,0.002,0.000,0.000
48.479,3,0,-1.352,-1.194,8151.413,-1.352,-1.365,78.695,-0.819,-0.624,-9.984,0.000,0.000,0.0103675,8459.529,9144.000,0.263,1.652,307.228,-43.528,9000.480,8151.043,-10.026,0.059,0.449,-0.021,-0.000,0.029,0.000,0.000,0.000,0.025,0.694,-0.023,0.720,0.0000000,0.0000000,8167.021,0.000,0.000,0.000,0,00:00:00,0,0.000,8167.021,30723.145,-43.527,80.447,0.000,0.341,-10.123,-0.011,0.021,0.004,-0.012,0.000,0.000
48.580,3,0,-1.349,-1.207,8159.227,-1.363,-1.372,77.620,-0.816,-0.699,-10.033,0.000,0.000,0.0103675,8459.147,9144.000,0.260,2.109,306.877,-43.578,9008.158,8158.720,-10.082,-0.038,0.416,-0.027,-0.016,0.002,0.000,0.000,0.000,0.023,0.693,-0.024,0.721,0.0000000,0.0000000,8174.813,0.000,0.000,0.000,0,00:00:00,0,0.000,8174.813,30686.561,-43.579,79.451,0.000,0.357,-10.126,0.020,-0.002,-0.006,-0.015,0.000,0.000
48.681,3,0,-1.346,-1.219,8166.900,-1.348,-1.376,76.523,-0.554,-0.681,-10.002,0.000,0.000,0.0103675,8458.668,9144.000,0.256,2.282,306.536,-43.626,9015.623,8166.186,-10.037,-0.039,0.239,-0.016,0.005,0.007,0.000,0.000,0.000,0.022,0.696,-0.024,0.718,0.0000000,0.0000000,8182.505,0.000,0.000,0.000,0,00:00:00,0,0.000,8182.505,30651.514,-43.629,78.455,0.000,0.264,-10.100,0.000,0.013,0.001,0.010,0.000,0.000
48.782,3,0,-1.343,-1.232,8174.490,-1.348,-1.390,75.449,-0.707,-0.790,-9.985,0.000,0.000,0.0103675,8458.228,9144.000,0.253,1.809,306.182,-43.677,9023.388,8173.951,-10.034,-0.151,0.363,-0.006,-0.024,-0.020,0.000,0.000,0.000,0.019,0.694,-0.026,0.719,0.0000000,0.0000000,8190.096,0.000,0.000,0.000,0,00:00:00,0,0.000,8190.096,30616.266,-43.680,77.460,0.000,0.403,-10.019,0.007,-0.001,0.005,0.006,0.000,0.000
48.883,3,0,-1.342,-1.243,8181.993,-1.367,-1.389,74.377,-0.898,-0.647,-10.132,0.000,0.000,0.0103675,8457.744,9144.000,0.249,2.010,305.834,-43.727,9031.030,8181.593,-10.181,0.010,0.485,0.010,0.008,0.024,0.000,0.000,0.000,0.021,0.692,-0.024,0.721,0.0000000,0.0000000,8197.586,0.000,0.000,0.000,0,00:00:00,0,0.000,8197.586,30580.377,-43.731,76.467,0.000,0.398,-10.059,-0.031,-0.002,-0.003,0.012,0.000,0.000
48.984,3,0,-1.341,-1.254,8189.391,-1.378,-1.394,73.309,-0.810,-0.704,-10.100,0.000,0.000,0.0103675,8457.265,9144.000,0.245,2.345,305.496,-43.775,9038.441,8189.004,-10.148,-0.088,0.408,-0.039,0.007,-0.011,0.000,0.000,0.000,0.019,0.693,-0.024,0.721,0.0000000,0.0000000,8204.976,0.000,0.000,0.000,0,00:00:00,0,0.000,8204.976,30550.219,-43.774,75.474,0.000,0.384,-10.059,-0.016,-0.019,0.000,-0.001,0.000,0.000
49.085,3,0,-1.340,-1.263,8196.667,-1.355,-1.374,72.227,-0.477,-0.468,-10.156,0.000,0.000,0.0103675,8456.941,9144.000,0.242,2.303,305.169,-43.821,9045.634,8196.197,-10.175,0.123,0.187,-0.023,0.019,0.028,0.000,0.000,0.000,0.022,0.697,-0.019,0.717,0.0000000,0.0000000,8212.265,0.000,0.000,0.000,0,00:00:00,0,0.000,8212.265,30518.832,-43.819,74.483,0.000,0.364,-10.078,-0.030,-0.007,0.002,-0.008,0.000,0.000
49.186,3,0,-1.338,-1.270,8203.815,-1.341,-1.372,71.145,-0.572,-0.651,-10.001,0.000,0.000,0.0103675,8456.676,9144.000,0.238,1.623,304.849,-43.867,9052.665,8203.228,-10.034,-0.062,0.296,0.005,0.026,0.004,0.000,0.000,0.000,0.020,0.697,-0.021,0.716,0.0000000,0.0000000,8219.454,0.000,0.000,0.000,0,00:00:00,0,0.000,8219.454,30484.971,-43.867,73.493,0.000,0.360,-10.002,-0.061,-0.001,-0.011,-0.003,0.000,0.000
49.287,3,0,-1.334,-1.276,8210.890,-1.317,-1.372,70.095,-0.460,-0.667,-9.953,0.000,0.000,0.0103675,8456.195,9144.000,0.235,1.583,304.518,-43.915,9059.964,8210.527,-9.984,-0.039,0.227,0.043,0.033,-0.002,0.000,0.000,0.000,0.021,0.698,-0.023,0.715,0.0000000,0.0000000,8226.542,0.000,0.000,0.000,0,00:00:00,0,0.000,8226.542,30449.312,-43.918,72.504,0.000,0.371,-10.020,0.017,0.009,0.004,-0.005,0.000,0.000
49.388,3,0,-1.330,-1.281,8217.813,-1.323,-1.352,69.011,-0.755,-0.479,-9.953,0.000,0.000,0.0103675,8456.014,9144.000,0.231,1.351,304.217,-43.958,9066.596,8217.159,-9.984,0.125,0.411,-0.022,-0.039,-0.001,0.000,0.000,0.000,0.023,0.695,-0.020,0.719,0.0000000,0.0000000,8233.529,0.000,0.000,0.000,0,00:00:00,0,0.000,8233.529,30420.488,-43.960,71.516,0.000,0.341,-10.038,0.014,0.007,0.010,-0.001,0.000,0.000
49.489,3,0,-1.325,-1.285,8224.651,-1.312,-1.361,67.945,-0.593,-0.760,-9.951,0.000,0.000,0.0103675,8455.338,9144.000,0.228,1.964,303.900,-44.003,9073.593,8224.156,-9.992,-0.161,0.283,-0.008,-0.001,0.029,0.000,0.000,0.000,0.019,0.696,-0.023,0.718,0.0000000,0.0000000,8240.417,0.000,0.000,0.000,0,00:00:00,0,0.000,8240.417,30390.551,-44.002,70.529,0.000,0.382,-10.024,-0.007,-0.008,0.004,0.014,0.000,0.000
49.590,3,0,-1.320,-1.289,8231.417,-1.295,-1.356,66.901,-0.528,-0.633,-9.997,0.000,0.000,0.0103675,8455.019,9144.000,0.224,1.799,303.583,-44.049,9080.573,8231.136,-10.028,-0.059,0.257,-0.028,0.023,-0.020,0.000,0.000,0.000,0.018,0.697,-0.023,0.716,0.0000000,0.0000000,8247.205,0.000,0.000,0.000,0,00:00:00,0,0.000,8247.205,30361.334,-44.044,69.543,0.000,0.339,-9.913,-0.005,0.002,-0.003,-0.002,0.000,0.000
49.691,3,0,-1.314,-1.291,8238.035,-1.274,-1.330,65.832,-0.478,-0.415,-9.935,0.000,0.000,0.0103675,8454.881,9144.000,0.221,1.569,303.295,-44.090,9086.934,8237.497,-9.952,0.150,0.234,-0.001,0.023,0.029,0.000,0.000,0.000,0.022,0.698,-0.018,0.715,0.0000000,0.0000000,8253.893,0.000,0.000,0.000,0,00:00:00,0,0.000,8253.893,30330.473,-44.089,68.558,0.000,0.405,-9.929,-0.001,0.029,-0.002,-0.007,0.000,0.000
49.792,3,0,-1.307,-1.291,8244.578,-1.266,-1.329,64.793,-0.612,-0.673,-9.871,0.000,0.000,0.0103675,8454.509,9144.000,0.217,1.391,302.991,-44.134,9093.672,8244.235,-9.906,-0.117,0.326,-0.009,-0.014,-0.009,0.000,0.000,0.000,0.018,0.696,-0.021,0.717,0.0000000,0.0000000,8260.479,0.000,0.000,0.000,0,00:00:00,0,0.000,8260.479,30295.875,-44.138,67.575,0.000,0.240,-9.987,-0.033,0.011,-0.003,0.006,0.000,0.000
