State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Actuation Angle (deg),State - Acutal Angle (deg),State - CdA,State - Est Apo (m),State - Target Apogee (m),State - Mach Number,State - Tilt [deg],State - Pos - Accel Integrated [m],State - Velo - Accel Integrated [m/s],State - Baro Correction Altitude Delta [m],MockBarometer - Pres (hPa),MockBarometer - Temp (C),MockBarometer - Alt ASL (m),MockBarometer - Alt AGL (m),MockIMU - AccX (m/s^2),MockIMU - AccY (m/s^2),MockIMU - AccZ (m/s^2),MockIMU - GyroX (rad/s),MockIMU - GyroY (rad/s),MockIMU - GyroZ (rad/s),MockIMU - MagX (uT),MockIMU - MagY (uT),MockIMU - MagZ (uT),MockIMU - OriX,MockIMU - OriY,MockIMU - OriZ,MockIMU - OriW,MockGPS - Lat,MockGPS - Lon,MockGPS - Alt (m),MockGPS - Disp X (m),MockGPS - Disp Y (m),MockGPS - Disp Z (m),MockGPS - Fix Quality,MockGPS - Time of Day,E5 - Rel Steps,MockBR - Battery Voltage (V),MockBR - ALT (m),MockBR - PRES (Pa),MockBR - TEMP (C),MockBR - VEL (m/s),MockBR - ANG (deg),MockBR - ACCX (m/s^2),MockBR - ACCY (m/s^2),MockBR - ACCZ (m/s^2),MockBR - GYROX (rad/s),MockBR - GYROY (rad/s),MockBR - GYROZ (rad/s),MockBR - ROLL (deg),MockBR - TILT (deg)
35.513,2,0,-15.001,23.592,1486.378,-11.238,21.554,388.701,-0.293,-8.078,55.775,0.000,0.000,0.0174520,0.000,9144.000,1.771,1.850,-1613.660,-583.705,0.000,744.128,-1.437,2527.736,1644.226,56.351,0.200,0.883,0.018,0.028,0.029,0.000,0.000,0.000,-0.007,-0.695,-0.112,0.710,0.0000000,0.0000000,1645.764,0.000,0.000,0.000,0,00:00:00,-1195,0.000,1645.764,74417.836,-1.434,605.606,0.000,0.932,-56.484,-0.026,-0.002,-0.011,0.008,0.000,0.000
35.614,2,0,-14.589,23.254,1559.014,-10.523,19.437,418.849,-0.588,-8.735,53.614,0.000,0.000,0.0211156,0.000,9144.000,1.757,1.991,-1671.495,-578.344,0.000,733.160,-2.204,2645.625,1762.116,54.316,-0.195,0.893,0.030,-0.018,-0.112,0.000,0.000,0.000,-0.002,-0.696,-0.115,0.709,0.0000000,0.0000000,1763.925,0.000,0.000,0.000,0,00:00:00,-1195,0.000,1763.925,73311.422,-2.207,594.657,0.000,0.956,-54.158,0.012,-0.001,0.007,0.004,0.000,0.000
35.715,2,0,-14.153,22.758,1632.223,-9.869,17.431,447.063,-0.965,-7.894,52.707,0.000,0.000,0.0229119,0.000,9144.000,1.742,1.862,-1728.802,-573.073,0.000,727.805,-2.581,2703.701,1820.192,53.295,-0.086,0.961,-0.072,-0.077,0.093,0.000,0.000,0.000,-0.009,-0.698,-0.114,0.707,0.0000000,0.0000000,1822.213,0.000,0.000,0.000,0,00:00:00,-1195,0.000,1822.213,72779.008,-2.582,589.342,0.000,0.987,-53.165,0.027,-0.017,0.005,0.004,0.000,0.000
35.816,2,0,-13.699,22.127,1705.704,-9.232,15.467,473.260,-0.896,-7.808,51.790,0.000,0.000,0.0116870,0.000,9144.000,1.727,1.487,-1785.591,-567.894,0.000,722.517,-2.956,2761.387,1877.878,52.366,-0.016,1.346,-0.071,0.088,-0.022,0.000,0.000,0.000,-0.010,-0.694,-0.118,0.710,0.0000000,0.0000000,1879.987,0.000,0.000,0.000,0,00:00:00,-1195,0.000,1879.987,72247.977,-2.959,584.127,0.000,1.048,-52.094,0.124,0.005,-0.021,-0.010,0.000,0.000
35.917,2,0,-13.229,21.383,1779.215,-8.604,13.663,497.408,-0.740,-6.616,50.792,0.000,0.000,0.0139961,0.000,9144.000,1.713,2.047,-1841.873,-562.815,0.000,717.277,-3.330,2818.887,1935.377,51.213,0.023,1.186,-0.042,-0.036,0.194,0.000,0.000,0.000,-0.018,-0.695,-0.112,0.710,0.0000000,0.0000000,1937.255,0.000,0.000,0.000,0,00:00:00,-1195,0.000,1937.255,71725.445,-3.332,579.010,0.000,1.050,-51.247,0.003,-0.007,-0.001,-0.004,0.000,0.000
36.018,2,0,-12.746,20.544,1852.443,-7.974,11.862,519.423,-0.468,-7.021,49.788,0.000,0.000,0.0153586,0.000,9144.000,1.699,1.877,-1897.657,-557.836,0.000,712.154,-3.698,2875.442,1991.933,50.274,-0.151,0.926,0.019,0.023,-0.060,0.000,0.000,0.000,-0.015,-0.695,-0.114,0.710,0.0000000,0.0000000,1994.028,0.000,0.000,0.000,0,00:00:00,-1195,0.000,1994.028,71222.508,-3.693,573.988,0.000,0.891,-50.300,-0.007,0.003,0.004,0.010,0.000,0.000
36.119,2,0,-12.251,19.620,1917.319,-7.365,10.079,533.533,-0.410,-7.335,49.744,0.000,0.000,0.0160723,0.000,9144.000,1.684,1.991,-1952.943,-552.862,0.000,712.154,-3.698,2875.442,1991.933,50.274,-0.151,0.926,0.019,0.023,-0.060,0.000,0.000,0.000,-0.013,-0.694,-0.115,0.711,0.0000000,0.0000000,1994.028,0.000,0.000,0.000,0,00:00:00,-1195,0.000,1994.028,71222.508,-3.693,573.988,0.000,0.891,-50.300,-0.007,0.003,0.004,0.010,0.000,0.000
36.220,2,0,-11.748,18.627,1990.026,-6.756,8.470,552.262,-0.157,-6.135,48.020,0.000,0.000,0.0164693,0.000,9144.000,1.671,2.105,-2007.749,-548.060,0.000,702.090,-4.427,2987.502,2103.992,48.397,0.159,1.123,0.137,0.062,0.139,0.000,0.000,0.000,-0.012,-0.692,-0.106,0.714,0.0000000,0.0000000,2106.120,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2106.120,70212.945,-4.424,564.216,0.000,0.968,-48.355,-0.034,-0.003,-0.001,-0.003,0.000,0.000
36.321,2,0,-11.237,17.581,2061.938,-6.189,6.881,568.906,-0.292,-6.490,47.230,0.000,0.000,0.0164667,0.000,9144.000,1.658,2.353,-2062.082,-543.337,0.000,697.152,-4.787,3042.955,2159.446,47.663,-0.071,1.052,-0.124,-0.023,-0.054,0.000,0.000,0.000,-0.015,-0.693,-0.112,0.713,0.0000000,0.0000000,2161.457,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2161.457,69721.000,-4.783,559.460,0.000,1.036,-47.627,0.013,-0.001,0.012,-0.016,0.000,0.000
36.422,2,0,-10.725,16.492,2132.838,-5.672,5.365,583.461,-0.517,-6.335,46.443,0.000,0.000,0.0162576,0.000,9144.000,1.645,2.314,-2115.952,-538.692,0.000,692.336,-5.141,3097.354,2213.845,46.867,-0.003,0.921,0.033,-0.074,-0.012,0.000,0.000,0.000,-0.014,-0.695,-0.111,0.710,0.0000000,0.0000000,2216.333,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2216.333,69233.578,-5.141,554.788,0.000,1.050,-46.768,-0.012,-0.002,-0.003,-0.003,0.000,0.000
36.523,2,0,-10.212,15.368,2202.736,-5.115,3.897,596.070,0.137,-6.454,45.416,0.000,0.000,0.0159186,0.000,9144.000,1.632,1.867,-2169.367,-534.151,0.000,687.514,-5.497,3152.117,2268.608,45.860,0.105,1.062,0.153,0.183,-0.052,0.000,0.000,0.000,-0.005,-0.690,-0.108,0.716,0.0000000,0.0000000,2270.754,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2270.754,68756.734,-5.493,550.196,0.000,0.938,-45.947,-0.012,0.009,0.007,0.015,0.000,0.000
36.624,2,0,-9.698,14.219,2271.389,-4.585,2.520,606.736,0.153,-6.159,44.789,0.000,0.000,0.0154953,0.000,9144.000,1.619,2.783,-2222.334,-529.672,0.000,682.855,-5.843,3205.339,2321.830,45.197,0.072,1.129,-0.034,0.015,0.051,0.000,0.000,0.000,-0.008,-0.689,-0.107,0.717,0.0000000,0.0000000,2324.730,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2324.730,68280.086,-5.847,545.684,0.000,0.952,-45.127,0.016,-0.001,0.011,0.005,0.000,0.000
36.725,2,0,-9.188,13.057,2338.941,-4.158,1.255,615.704,-0.606,-5.650,44.057,0.000,0.000,0.0150475,0.000,9144.000,1.607,2.894,-2274.860,-525.266,0.000,678.135,-6.196,3259.550,2376.040,44.409,0.188,1.052,-0.098,-0.196,0.032,0.000,0.000,0.000,-0.014,-0.695,-0.109,0.710,0.0000000,0.0000000,2378.267,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2378.267,67814.383,-6.195,541.247,0.000,1.051,-44.413,0.004,-0.008,0.014,0.006,0.000,0.000
36.826,2,0,-8.689,11.892,2405.099,-3.787,0.067,622.889,-0.896,-5.513,43.392,0.000,0.000,0.0145934,0.000,9144.000,1.594,1.854,-2326.953,-520.927,0.000,673.626,-6.534,3311.622,2428.113,43.742,-0.018,0.827,0.003,-0.117,0.046,0.000,0.000,0.000,-0.016,-0.700,-0.107,0.706,0.0000000,0.0000000,2431.372,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2431.372,67355.820,-6.540,536.884,0.000,1.049,-43.611,-0.007,0.018,0.002,-0.015,0.000,0.000
36.927,2,0,-8.206,10.732,2462.610,-3.489,-1.031,623.073,-1.367,-5.227,43.415,0.000,0.000,0.0141573,0.000,9144.000,1.581,1.186,-2378.612,-516.586,0.000,673.626,-6.534,3311.622,2428.113,43.742,-0.018,0.827,0.003,-0.117,0.046,0.000,0.000,0.000,-0.018,-0.704,-0.105,0.702,0.0000000,0.0000000,2431.372,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2431.372,67355.820,-6.540,536.884,0.000,1.049,-43.611,-0.007,0.018,0.002,-0.015,0.000,0.000
37.028,2,0,-7.738,9.582,2526.818,-3.120,-2.080,628.100,-0.413,-5.350,41.900,0.000,0.000,0.0138216,0.000,9144.000,1.570,0.517,-2429.851,-512.396,0.000,664.588,-7.219,3416.859,2533.350,42.231,-0.010,0.956,-0.069,0.261,-0.036,0.000,0.000,0.000,-0.018,-0.694,-0.109,0.711,0.0000000,0.0000000,2536.317,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2536.317,66452.742,-7.223,528.372,0.000,1.083,-42.175,-0.001,0.011,-0.001,0.016,0.000,0.000
37.129,2,0,-7.280,8.447,2589.731,-2.731,-3.059,631.710,0.017,-5.250,41.185,0.000,0.000,0.0134595,0.000,9144.000,1.559,2.052,-2480.679,-508.277,0.000,660.170,-7.556,3468.725,2585.215,41.506,-0.011,1.006,0.076,0.116,0.022,0.000,0.000,0.000,-0.016,-0.690,-0.106,0.715,0.0000000,0.0000000,2588.169,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2588.169,66020.273,-7.554,524.219,0.000,1.082,-41.567,0.056,0.009,-0.016,-0.002,0.000,0.000
37.230,2,0,-6.828,7.333,2644.139,-2.318,-3.979,628.694,0.506,-5.248,41.182,0.000,0.000,0.0131245,0.000,9144.000,1.546,2.657,-2531.095,-504.159,0.000,660.170,-7.556,3468.725,2585.215,41.506,-0.011,1.006,0.076,0.116,0.022,0.000,0.000,0.000,-0.013,-0.687,-0.103,0.720,0.0000000,0.0000000,2588.169,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2588.169,66020.273,-7.554,524.219,0.000,1.082,-41.567,0.056,0.009,-0.016,-0.002,0.000,0.000
37.331,2,0,-6.382,6.242,2705.013,-1.946,-4.807,630.628,0.321,-4.914,40.076,0.000,0.000,0.0128923,0.000,9144.000,1.536,3.262,-2581.110,-500.151,0.000,651.514,-8.222,3571.167,2687.657,40.364,0.166,1.027,-0.143,-0.038,-0.008,0.000,0.000,0.000,-0.018,-0.687,-0.108,0.718,0.0000000,0.0000000,2690.667,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2690.667,65146.852,-8.226,516.108,0.000,0.951,-40.314,0.009,0.011,0.006,-0.008,0.000,0.000
37.432,2,0,-5.945,5.184,2764.594,-1.588,-5.510,631.373,0.417,-4.242,39.281,0.000,0.000,0.0126537,0.000,9144.000,1.525,3.145,-2630.732,-496.223,0.000,647.282,-8.550,3621.642,2738.133,39.501,-0.069,0.905,0.159,-0.024,0.209,0.000,0.000,0.000,-0.020,-0.689,-0.095,0.719,0.0000000,0.0000000,2741.325,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2741.325,64719.281,-8.557,512.147,0.000,0.968,-39.668,-0.056,-0.008,0.004,-0.000,0.000,0.000
37.533,2,0,-5.516,4.163,2822.929,-1.233,-6.178,631.079,0.614,-4.424,38.743,0.000,0.000,0.0124316,0.000,9144.000,1.514,2.905,-2679.967,-492.349,0.000,643.092,-8.877,3671.892,2788.383,38.984,-0.164,1.056,-0.058,0.103,-0.028,0.000,0.000,0.000,-0.020,-0.685,-0.098,0.722,0.0000000,0.0000000,2791.597,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2791.597,64299.172,-8.885,508.246,0.000,1.134,-38.932,0.043,-0.015,-0.007,-0.009,0.000,0.000
37.634,2,0,-5.095,3.180,2880.017,-0.881,-6.753,629.803,0.809,-4.016,37.997,0.000,0.000,0.0122454,0.000,9144.000,1.503,3.527,-2728.822,-488.549,0.000,638.975,-9.200,3721.530,2838.021,38.207,0.170,0.884,-0.071,-0.001,0.004,0.000,0.000,0.000,-0.023,-0.684,-0.100,0.722,0.0000000,0.0000000,2841.488,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2841.488,63899.531,-9.198,504.404,0.000,1.030,-38.463,0.025,0.007,0.005,0.016,0.000,0.000
37.735,2,0,-4.686,2.241,2935.968,-0.633,-7.256,627.759,-0.004,-3.799,37.849,0.000,0.000,0.0120824,0.000,9144.000,1.492,3.567,-2777.299,-484.764,0.000,634.867,-9.524,3771.300,2887.791,38.023,0.085,1.102,0.146,-0.160,0.042,0.000,0.000,0.000,-0.020,-0.691,-0.094,0.717,0.0000000,0.0000000,2891.004,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2891.004,63489.637,-9.521,500.620,0.000,0.975,-37.865,0.025,0.009,0.007,0.020,0.000,0.000
37.836,2,0,-4.290,1.348,2990.729,-0.335,-7.667,624.924,0.694,-3.362,37.273,0.000,0.000,0.0119718,0.000,9144.000,1.482,2.572,-2825.402,-481.037,0.000,630.866,-9.841,3820.045,2936.536,37.418,-0.025,1.004,0.159,0.148,0.162,0.000,0.000,0.000,-0.019,-0.686,-0.083,0.723,0.0000000,0.0000000,2940.151,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2940.151,63078.898,-9.847,496.891,0.000,1.057,-37.253,0.036,0.001,0.012,0.021,0.000,0.000
37.937,2,0,-3.908,0.500,3044.407,-0.117,-8.094,621.422,0.104,-3.969,36.535,0.000,0.000,0.0118879,0.000,9144.000,1.471,3.328,-2873.141,-477.383,0.000,626.879,-10.158,3868.858,2985.349,36.735,-0.031,1.069,0.046,-0.107,-0.200,0.000,0.000,0.000,-0.011,-0.690,-0.088,0.718,0.0000000,0.0000000,2988.934,0.000,0.000,0.000,0,00:00:00,-1195,0.000,2988.934,62689.125,-10.157,493.216,0.000,1.048,-36.748,0.061,-0.021,0.009,0.018,0.000,0.000
38.038,2,0,-3.545,-0.302,3097.039,0.034,-8.411,617.347,-0.369,-3.295,35.947,0.000,0.000,0.0118253,0.000,9144.000,1.461,2.694,-2920.519,-473.789,0.000,622.945,-10.473,3917.267,3033.758,36.083,0.271,1.056,-0.007,-0.152,0.064,0.000,0.000,0.000,-0.014,-0.696,-0.086,0.713,0.0000000,0.0000000,3037.359,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3037.359,62294.492,-10.473,489.595,0.000,1.087,-36.256,-0.080,0.001,0.011,-0.005,0.000,0.000
38.139,2,0,-3.206,-1.055,3141.942,0.116,-8.657,607.805,-0.878,-2.988,35.965,0.000,0.000,0.0117863,0.000,9144.000,1.450,1.834,-2967.539,-470.192,0.000,622.945,-10.473,3917.267,3033.758,36.083,0.271,1.056,-0.007,-0.152,0.064,0.000,0.000,0.000,-0.017,-0.701,-0.084,0.708,0.0000000,0.0000000,3037.359,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3037.359,62294.492,-10.473,489.595,0.000,1.087,-36.256,-0.080,0.001,0.011,-0.005,0.000,0.000
38.240,2,0,-2.893,-1.760,3193.165,0.148,-8.912,603.613,-1.210,-3.450,35.019,0.000,0.000,0.0118399,0.000,9144.000,1.441,0.973,-3014.208,-466.690,0.000,615.208,-11.097,4013.211,3129.702,35.196,-0.032,0.993,0.058,-0.088,-0.080,0.000,0.000,0.000,-0.013,-0.704,-0.084,0.705,0.0000000,0.0000000,3133.151,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3133.151,61528.539,-11.090,482.504,0.000,1.038,-35.163,-0.174,0.005,0.003,0.008,0.000,0.000
38.341,2,0,-2.608,-2.421,3236.845,0.129,-9.156,594.099,-1.556,-3.691,34.981,0.000,0.000,0.0118810,0.000,9144.000,1.430,0.438,-3060.527,-463.192,0.000,615.208,-11.097,4013.211,3129.702,35.196,-0.032,0.993,0.058,-0.088,-0.080,0.000,0.000,0.000,-0.008,-0.708,-0.085,0.701,0.0000000,0.0000000,3133.151,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3133.151,61528.539,-11.090,482.504,0.000,1.038,-35.163,-0.174,0.005,0.003,0.008,0.000,0.000
38.442,2,0,-2.352,-3.043,3286.720,0.116,-9.389,589.850,-1.368,-3.905,34.145,0.000,0.000,0.0120025,0.000,9144.000,1.421,-0.100,-3106.505,-459.778,0.000,607.718,-11.707,4107.018,3223.508,34.379,-0.223,1.018,-0.036,0.070,-0.026,0.000,0.000,0.000,-0.008,-0.705,-0.087,0.704,0.0000000,0.0000000,3227.566,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3227.566,60766.465,-11.711,475.610,0.000,0.930,-34.227,0.006,0.005,-0.011,0.010,0.000,0.000
38.543,2,0,-2.119,-3.624,3335.806,0.153,-9.556,585.275,-0.749,-3.567,33.562,0.000,0.000,0.0121023,0.000,9144.000,1.412,0.318,-3152.147,-456.421,0.000,604.002,-12.012,4153.913,3270.404,33.746,0.068,0.962,-0.110,0.152,0.015,0.000,0.000,0.000,-0.012,-0.699,-0.091,0.709,0.0000000,0.0000000,3274.270,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3274.270,60397.707,-12.014,472.233,0.000,0.898,-33.745,-0.043,-0.018,-0.007,0.005,0.000,0.000
38.644,2,0,-1.907,-4.168,3384.044,0.152,-9.774,580.356,-1.011,-4.345,32.991,0.000,0.000,0.0121983,0.000,9144.000,1.402,1.254,-3197.459,-453.122,0.000,600.383,-12.310,4199.800,3316.290,33.272,-0.145,1.147,-0.020,0.015,-0.197,0.000,0.000,0.000,-0.006,-0.699,-0.098,0.709,0.0000000,0.0000000,3320.642,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3320.642,60037.258,-12.311,468.901,0.000,1.019,-33.353,-0.083,0.001,0.007,0.003,0.000,0.000
38.745,2,0,-1.713,-4.681,3431.611,0.157,-9.971,575.281,-0.846,-4.409,32.720,0.000,0.000,0.0123017,0.000,9144.000,1.393,1.356,-3242.444,-449.850,0.000,596.734,-12.612,4246.307,3362.798,33.009,-0.045,1.066,0.070,0.030,-0.050,0.000,0.000,0.000,-0.002,-0.698,-0.098,0.709,0.0000000,0.0000000,3366.689,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3366.689,59677.727,-12.609,465.613,0.000,1.051,-32.876,0.009,-0.001,-0.000,0.003,0.000,0.000
38.846,2,0,-1.538,-5.163,3472.071,0.161,-10.160,565.277,-0.772,-4.593,32.697,0.000,0.000,0.0124261,0.000,9144.000,1.383,1.473,-3287.102,-446.581,0.000,596.734,-12.612,4246.307,3362.798,33.009,-0.045,1.066,0.070,0.030,-0.050,0.000,0.000,0.000,0.003,-0.697,-0.097,0.710,0.0000000,0.0000000,3366.689,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3366.689,59677.727,-12.609,465.613,0.000,1.051,-32.876,0.009,-0.001,-0.000,0.003,0.000,0.000
38.947,2,0,-1.379,-5.613,3518.695,0.149,-10.274,560.530,-0.841,-4.074,31.645,0.000,0.000,0.0126288,0.000,9144.000,1.375,1.587,-3331.444,-443.416,0.000,589.669,-13.202,4336.983,3453.474,31.890,0.041,1.317,0.105,0.045,0.088,0.000,0.000,0.000,0.004,-0.696,-0.090,0.712,0.0000000,0.0000000,3457.821,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3457.821,58964.961,-13.204,459.166,0.000,0.949,-32.046,-0.033,-0.005,0.004,-0.003,0.000,0.000
39.048,2,0,-1.236,-6.030,3558.373,0.148,-10.340,550.956,-0.666,-3.828,31.679,0.000,0.000,0.0127794,0.000,9144.000,1.365,1.762,-3375.469,-440.248,0.000,589.669,-13.202,4336.983,3453.474,31.890,0.041,1.317,0.105,0.045,0.088,0.000,0.000,0.000,0.005,-0.695,-0.084,0.714,0.0000000,0.0000000,3457.821,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3457.821,58964.961,-13.204,459.166,0.000,0.949,-32.046,-0.033,-0.005,0.004,-0.003,0.000,0.000
39.149,2,0,-1.106,-6.413,3604.204,0.168,-10.402,546.623,-0.384,-3.989,30.867,0.000,0.000,0.0130056,0.000,9144.000,1.357,1.944,-3419.185,-437.162,0.000,582.760,-13.784,4426.530,3543.020,31.113,-0.004,0.909,0.053,-0.027,-0.057,0.000,0.000,0.000,0.008,-0.696,-0.084,0.713,0.0000000,0.0000000,3547.699,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3547.699,58272.539,-13.787,452.883,0.000,1.035,-31.251,-0.046,0.002,-0.011,-0.003,0.000,0.000
39.250,2,0,-0.987,-6.767,3649.464,0.160,-10.495,542.164,-0.591,-4.480,30.609,0.000,0.000,0.0131902,0.000,9144.000,1.348,1.754,-3462.595,-434.101,0.000,579.355,-14.073,4470.971,3587.461,30.919,-0.204,1.151,-0.019,0.031,-0.111,0.000,0.000,0.000,0.012,-0.695,-0.088,0.714,0.0000000,0.0000000,3592.177,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3592.177,57929.848,-14.078,449.801,0.000,0.945,-30.779,0.076,0.009,-0.003,0.006,0.000,0.000
39.351,2,0,-0.882,-7.095,3694.157,0.110,-10.559,537.578,-0.966,-4.366,30.188,0.000,0.000,0.0133831,0.000,9144.000,1.340,1.945,-3505.703,-431.082,0.000,576.000,-14.360,4514.970,3631.460,30.496,0.012,1.150,-0.106,-0.121,-0.072,0.000,0.000,0.000,0.010,-0.699,-0.095,0.709,0.0000000,0.0000000,3636.352,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3636.352,57596.844,-14.362,446.757,0.000,1.075,-30.485,-0.033,-0.009,-0.012,0.011,0.000,0.000
39.452,2,0,-0.794,-7.399,3732.189,0.015,-10.623,528.357,-1.359,-4.520,30.150,0.000,0.000,0.0135692,0.000,9144.000,1.330,1.343,-3548.510,-428.067,0.000,576.000,-14.360,4514.970,3631.460,30.496,0.012,1.150,-0.106,-0.121,-0.072,0.000,0.000,0.000,0.008,-0.702,-0.101,0.705,0.0000000,0.0000000,3636.352,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3636.352,57596.844,-14.362,446.757,0.000,1.075,-30.485,-0.033,-0.009,-0.012,0.011,0.000,0.000
39.553,2,0,-0.722,-7.680,3776.343,-0.071,-10.695,524.308,-1.229,-4.749,29.143,0.000,0.000,0.0138300,0.000,9144.000,1.323,0.747,-3591.025,-425.152,0.000,569.378,-14.928,4602.439,3718.930,29.538,-0.047,0.955,0.084,-0.008,-0.099,0.000,0.000,0.000,0.014,-0.703,-0.101,0.704,0.0000000,0.0000000,3723.811,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3723.811,56936.527,-14.929,440.779,0.000,1.044,-29.757,0.010,0.006,0.003,-0.014,0.000,0.000
39.654,2,0,-0.665,-7.942,3813.958,-0.166,-10.782,515.674,-1.289,-5.041,29.091,0.000,0.000,0.0140250,0.000,9144.000,1.314,0.623,-3633.249,-422.243,0.000,569.378,-14.928,4602.439,3718.930,29.538,-0.047,0.955,0.084,-0.008,-0.099,0.000,0.000,0.000,0.021,-0.704,-0.102,0.703,0.0000000,0.0000000,3723.811,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3723.811,56936.527,-14.929,440.779,0.000,1.044,-29.757,0.010,0.006,0.003,-0.014,0.000,0.000
39.755,2,0,-0.622,-8.188,3845.551,-0.269,-10.886,503.187,-1.346,-5.332,29.037,0.000,0.000,0.0142920,0.000,9144.000,1.305,0.494,-3675.183,-419.340,0.000,569.378,-14.928,4602.439,3718.930,29.538,-0.047,0.955,0.084,-0.008,-0.099,0.000,0.000,0.000,0.027,-0.704,-0.103,0.702,0.0000000,0.0000000,3723.811,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3723.811,56936.527,-14.929,440.779,0.000,1.044,-29.757,0.010,0.006,0.003,-0.014,0.000,0.000
39.856,2,0,-0.595,-8.418,3889.690,-0.403,-10.932,500.953,-1.640,-4.882,28.381,0.000,0.000,0.0146695,0.000,9144.000,1.298,0.360,-3716.833,-416.501,0.000,559.733,-15.766,4731.309,3847.800,28.824,-0.053,1.085,-0.133,-0.072,0.097,0.000,0.000,0.000,0.019,-0.706,-0.104,0.700,0.0000000,0.0000000,3852.822,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3852.822,55974.320,-15.765,432.077,0.000,0.961,-28.696,0.070,-0.015,-0.005,-0.010,0.000,0.000
39.957,2,0,-0.582,-8.628,3933.338,-0.529,-10.928,498.478,-1.558,-4.502,27.957,0.000,0.000,0.0149573,0.000,9144.000,1.290,0.091,-3758.204,-413.706,0.000,556.616,-16.040,4773.340,3889.831,28.344,-0.048,0.937,0.132,-0.039,0.111,0.000,0.000,0.000,0.019,-0.708,-0.095,0.699,0.0000000,0.0000000,3895.259,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3895.259,55658.055,-16.043,429.244,0.000,0.989,-28.418,0.012,-0.004,0.003,-0.006,0.000,0.000
40.058,2,0,-0.581,-8.818,3976.563,-0.663,-10.922,495.839,-1.628,-4.582,27.585,0.000,0.000,0.0151945,0.000,9144.000,1.282,-0.255,-3799.299,-410.947,0.000,553.502,-16.314,4815.518,3932.008,27.992,-0.052,1.013,-0.009,0.005,-0.051,0.000,0.000,0.000,0.021,-0.708,-0.098,0.699,0.0000000,0.0000000,3937.417,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3937.417,55345.375,-16.318,426.443,0.000,1.016,-28.033,-0.022,0.007,-0.006,-0.002,0.000,0.000
40.159,2,0,-0.595,-8.989,4019.390,-0.826,-10.895,493.071,-1.926,-4.452,27.281,0.000,0.000,0.0154031,0.000,9144.000,1.274,-0.220,-3840.121,-408.219,0.000,550.413,-16.587,4857.545,3974.036,27.685,0.154,1.150,-0.186,-0.063,-0.067,0.000,0.000,0.000,0.016,-0.709,-0.106,0.697,0.0000000,0.0000000,3979.299,0.000,0.000,0.000,0,00:00:00,-1195,0.000,3979.299,55035.809,-16.592,423.674,0.000,1.052,-27.648,-0.016,0.002,-0.017,0.004,0.000,0.000
40.260,2,0,-0.622,-9.142,4061.791,-0.985,-10.903,490.189,-1.906,-4.890,27.225,0.000,0.000,0.0155948,0.000,9144.000,1.266,-0.397,-3880.670,-405.497,0.000,547.377,-16.857,4899.054,4015.545,27.706,-0.047,1.050,0.227,-0.010,-0.076,0.000,0.000,0.000,0.027,-0.711,-0.101,0.696,0.0000000,0.0000000,4020.910,0.000,0.000,0.000,0,00:00:00,-1195,0.000,4020.910,54745.289,-16.850,420.936,0.000,0.967,-27.385,0.053,-0.011,0.003,-0.011,0.000,0.000
